Selling/General/Admin. Expenses, Total;SSGA;INC;550;1;51.024;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Research & Development;ERAD;INC;560;1;8.095;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Depreciation/Amortization;SDPR;INC;600;1;2.44;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Total Operating Expense;ETOE;INC;830;1;79.435;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Operating Income;SOPI;INC;840;1;18.792;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Interest Inc.(Exp.),Net-Non-Op., Total;SNIN;INC;911;1;-0.281;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Other, Net;SONT;INC;1270;1;0.149;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Net Income Before Taxes;EIBT;INC;1280;1;18.66;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Provision for Income Taxes;TTAX;INC;1290;1;-1.356;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Net Income After Taxes;TIAT;INC;1300;1;20.016;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Net Income Before Extra. Items;NIBX;INC;1340;1;20.016;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Net Income;NINC;INC;1400;1;20.016;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Total Adjustments to Net Income;SANI;INC;1460;1;-0.068;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Income Available to Com Excl ExtraOrd;CIAC;INC;1470;1;19.948;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Income Available to Com Incl ExtraOrd;XNIC;INC;1480;1;19.948;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Diluted Net Income;SDNI;INC;1530;1;19.948;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Diluted Weighted Average Shares;SDWS;INC;1540;2;58.81644;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Diluted EPS Excluding ExtraOrd Items;SDBF;INC;1550;3;0.33916;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
DPS - Common Stock Primary Issue;DDPS1;INC;1570;3;0.0;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Diluted Normalized EPS;VDES;INC;1770;3;0.33916;INC;PAYC;2018-08-06;Interim;RES;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.792000
Cash & Equivalents;ACAE;BAL;20;1;68.117;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Cash and Short Term Investments;SCSI;BAL;40;1;68.117;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Accounts Receivable - Trade, Net;AACR;BAL;70;1;1.803;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Receivables, Net;ATRC;BAL;100;1;5.35;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Inventory;AITL;BAL;180;1;0.52;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Prepaid Expenses;APPY;BAL;190;1;5.737;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Other Current Assets, Total;SOCA;BAL;260;1;787.015;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Current Assets;ATCA;BAL;270;1;866.739;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Property/Plant/Equipment, Total - Gross;APTC;BAL;520;1;160.663;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Accumulated Depreciation, Total;ADEP;BAL;530;1;-43.706;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Property/Plant/Equipment, Total - Net;APPN;BAL;540;1;116.957;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Goodwill, Net;AGWI;BAL;570;1;51.889;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Intangibles, Net;AINT;BAL;600;1;1.065;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Other Long Term Assets, Total;SOLA;BAL;780;1;9.293;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Assets;ATOT;BAL;880;1;1045.943;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Accounts Payable;LAPB;BAL;890;1;3.439;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Accrued Expenses;LAEX;BAL;910;1;30.819;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Notes Payable/Short Term Debt;LSTD;BAL;1120;1;0.0;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Current Port. of  LT Debt/Capital Leases;LCLD;BAL;1130;1;1.139;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Other Current liabilities, Total;SOCL;BAL;1220;1;793.055;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Current Liabilities;LTCL;BAL;1230;1;828.452;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Long Term Debt;LLTD;BAL;1240;1;33.479;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Long Term Debt;LTTD;BAL;1260;1;33.479;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Debt;STLD;BAL;1270;1;34.618;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Other Liabilities, Total;SLTL;BAL;1370;1;38.964;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Liabilities;LTLL;BAL;1380;1;900.895;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Common Stock, Total;SCMS;BAL;1490;1;0.595;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Additional Paid-In Capital;QPIC;BAL;1500;1;114.287;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Retained Earnings (Accumulated Deficit);QRED;BAL;1510;1;110.283;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Treasury Stock - Common;QTSC;BAL;1520;1;-80.117;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Equity;QTLE;BAL;1600;1;145.048;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Liabilities & Shareholders' Equity;QTEL;BAL;1610;1;1045.943;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Total Common Shares Outstanding;QTCO;BAL;1660;2;57.93822;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Tangible Book Value per Share, Common Eq;STBP;BAL;1980;3;1.58952;BAL;PAYC;2018-08-06;Interim;UPD;2017-06-30;10-Q;2017-08-02;2019-06-16 17:51:28.793000
Net Income/Starting Line;ONET;CAS;10;1;53.71;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Depreciation/Depletion;SDED;CAS;40;1;8.993;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Deferred Taxes;OBDT;CAS;90;1;2.913;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Non-Cash Items;SNCI;CAS;170;1;16.365;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Changes in Working Capital;SOCF;CAS;470;1;-26.688;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Cash from Operating Activities;OTLO;CAS;480;1;55.293;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Capital Expenditures;SCEX;CAS;520;1;-21.909;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Other Investing Cash Flow Items, Total;SICF;CAS;670;1;71.229;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Cash from Investing Activities;ITLI;CAS;680;1;49.32;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Financing Cash Flow Items;SFCF;CAS;730;1;-86.345;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Issuance (Retirement) of Stock, Net;FPSS;CAS;880;1;-15.187;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Issuance (Retirement) of Debt, Net;FPRD;CAS;970;1;4.878;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Cash from Financing Activities;FTLF;CAS;980;1;-96.654;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Net Change in Cash;SNCC;CAS;1000;1;7.959;CAS;PAYC;2018-08-06;Interim;CLA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:51:28.794000
Revenue;SREV;INC;100;1;128.8;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Total Revenue;RTLR;INC;310;1;128.8;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Cost of Revenue, Total;SCOR;INC;360;1;20.931;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Gross Profit;SGRP;INC;370;1;107.869;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Selling/General/Admin. Expenses, Total;SSGA;INC;550;1;50.642;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Research & Development;ERAD;INC;560;1;10.731;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Depreciation/Amortization;SDPR;INC;600;1;3.459;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Total Operating Expense;ETOE;INC;830;1;85.763;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Operating Income;SOPI;INC;840;1;43.037;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Interest Inc.(Exp.),Net-Non-Op., Total;SNIN;INC;911;1;0.266;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Other, Net;SONT;INC;1270;1;0.215;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Net Income Before Taxes;EIBT;INC;1280;1;43.518;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Provision for Income Taxes;TTAX;INC;1290;1;7.796;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Net Income After Taxes;TIAT;INC;1300;1;35.722;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Net Income Before Extra. Items;NIBX;INC;1340;1;35.722;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Net Income;NINC;INC;1400;1;35.722;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Total Adjustments to Net Income;SANI;INC;1460;1;-0.082;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Income Available to Com Excl ExtraOrd;CIAC;INC;1470;1;35.64;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Income Available to Com Incl ExtraOrd;XNIC;INC;1480;1;35.64;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Diluted Net Income;SDNI;INC;1530;1;35.64;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Diluted Weighted Average Shares;SDWS;INC;1540;2;58.72079;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Diluted EPS Excluding ExtraOrd Items;SDBF;INC;1550;3;0.60694;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
DPS - Common Stock Primary Issue;DDPS1;INC;1570;3;0.0;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Diluted Normalized EPS;VDES;INC;1770;3;0.60694;INC;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.036000
Cash & Equivalents;ACAE;BAL;20;1;54.63;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Cash and Short Term Investments;SCSI;BAL;40;1;54.63;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Accounts Receivable - Trade, Net;AACR;BAL;70;1;2.414;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Receivables, Net;ATRC;BAL;100;1;8.016;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Inventory;AITL;BAL;180;1;0.477;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Prepaid Expenses;APPY;BAL;190;1;8.025;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Other Current Assets, Total;SOCA;BAL;260;1;930.884;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Current Assets;ATCA;BAL;270;1;1002.032;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Property/Plant/Equipment, Total - Gross;APTC;BAL;520;1;231.57;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Accumulated Depreciation, Total;ADEP;BAL;530;1;-66.2;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Property/Plant/Equipment, Total - Net;APPN;BAL;540;1;165.37;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Goodwill, Net;AGWI;BAL;570;1;51.889;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Intangibles, Net;AINT;BAL;600;1;0.852;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Other Long Term Assets, Total;SOLA;BAL;780;1;198.822;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Assets;ATOT;BAL;880;1;1418.965;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Accounts Payable;LAPB;BAL;890;1;4.995;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Accrued Expenses;LAEX;BAL;910;1;32.132;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Notes Payable/Short Term Debt;LSTD;BAL;1120;1;0.0;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Current Port. of  LT Debt/Capital Leases;LCLD;BAL;1130;1;1.775;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Other Current liabilities, Total;SOCL;BAL;1220;1;908.154;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Current Liabilities;LTCL;BAL;1230;1;947.056;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Long Term Debt;LLTD;BAL;1240;1;33.486;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Long Term Debt;LTTD;BAL;1260;1;33.486;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Debt;STLD;BAL;1270;1;35.261;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Deferred Income Tax;SBDT;BAL;1300;1;59.363;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Other Liabilities, Total;SLTL;BAL;1370;1;49.322;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Liabilities;LTLL;BAL;1380;1;1089.227;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Common Stock, Total;SCMS;BAL;1490;1;0.606;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Additional Paid-In Capital;QPIC;BAL;1500;1;193.288;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Retained Earnings (Accumulated Deficit);QRED;BAL;1510;1;335.407;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Treasury Stock - Common;QTSC;BAL;1520;1;-199.563;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Equity;QTLE;BAL;1600;1;329.738;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Liabilities & Shareholders' Equity;QTEL;BAL;1610;1;1418.965;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Total Common Shares Outstanding;QTCO;BAL;1660;2;57.70112;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Tangible Book Value per Share, Common Eq;STBP;BAL;1980;3;4.80055;BAL;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.072000
Net Income/Starting Line;ONET;CAS;10;1;76.882;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Depreciation/Depletion;SDED;CAS;40;1;12.782;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Deferred Taxes;OBDT;CAS;90;1;10.234;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Non-Cash Items;SNCI;CAS;170;1;25.795;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Changes in Working Capital;SOCF;CAS;470;1;-25.336;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Cash from Operating Activities;OTLO;CAS;480;1;100.357;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Capital Expenditures;SCEX;CAS;520;1;-31.873;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Other Investing Cash Flow Items, Total;SICF;CAS;670;1;188.914;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Cash from Investing Activities;ITLI;CAS;680;1;157.041;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Financing Cash Flow Items;SFCF;CAS;730;1;-207.156;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Issuance (Retirement) of Stock, Net;FPSS;CAS;880;1;-41.689;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Issuance (Retirement) of Debt, Net;FPRD;CAS;970;1;0.0;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Cash from Financing Activities;FTLF;CAS;980;1;-248.845;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Net Change in Cash;SNCC;CAS;1000;1;8.553;CAS;PAYC;2018-08-06;Interim;UPD;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.082000
Revenue;SREV;INC;100;1;153.916;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Total Revenue;RTLR;INC;310;1;153.916;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Cost of Revenue, Total;SCOR;INC;360;1;23.605;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Gross Profit;SGRP;INC;370;1;130.311;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Selling/General/Admin. Expenses, Total;SSGA;INC;550;1;65.009;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Research & Development;ERAD;INC;560;1;11.25;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Depreciation/Amortization;SDPR;INC;600;1;3.032;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Total Operating Expense;ETOE;INC;830;1;102.896;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Operating Income;SOPI;INC;840;1;51.02;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Interest Inc.(Exp.),Net-Non-Op., Total;SNIN;INC;911;1;0.8;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Other, Net;SONT;INC;1270;1;0.23;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Net Income Before Taxes;EIBT;INC;1280;1;52.05;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Provision for Income Taxes;TTAX;INC;1290;1;10.89;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Net Income After Taxes;TIAT;INC;1300;1;41.16;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Net Income Before Extra. Items;NIBX;INC;1340;1;41.16;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Net Income;NINC;INC;1400;1;41.16;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Total Adjustments to Net Income;SANI;INC;1460;1;-0.094;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Income Available to Com Excl ExtraOrd;CIAC;INC;1470;1;41.066;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
Income Available to Com Incl ExtraOrd;XNIC;INC;1480;1;41.066;INC;PAYC;2018-08-06;Interim;CCA;2018-06-30;10-Q;2018-08-02;2019-06-16 17:58:53.089000
